account_id,account_name,email_domain,sector,created_date,account_status,plan_tier,mrr_usd,owner,lead_source
001Qy00000101095,Alder Nimbus Corp,alder.com,Education,2026-01-10,Active,Starter,721.99,d.castellanos,LinkedIn
001Qy00000100526,Yarrow Trading Holdings,yarrow.com,Fintech,2024-04-01,Churned,Starter,503.38,p.lindqvist,
001Qy00000100920,Quillfeather Digital Holdings,quillfeather.com,Construction,2025-06-30,Active,Growth,5020.62,d.castellanos,Blog
001Qy00000100152,Harborview Compass Group,harborview.com,Education,2022-10-09,Active,Growth,1900.85,m.tan,
001Qy00000100662,Copperfield Cascade Systems,copperfield.com,Fintech,2024-08-22,Active,Enterprise,19009.53,j.whitfield,Direct
001Qy00000100083,Yellowfin Clinical Labs,yellowfin.com,Retail,2022-01-22,Churned,Growth,0.00,s.okoro,
001Qy00000100030,Glenrock Analytics LLC,glenrock.com,Retail,2022-04-14,Inactive,Starter,776.84,j.whitfield,
001Qy00000100930,Ashcombe Compass Corp,ashcombe.com,Hospitality,2025-07-09,Churned,Starter,7066.56,m.tan,SDR
001Qy00000101304,Dunmore Vector Inc,dunmore.com,Logistics,2020-07-12,Active,Starter,1039.71,s.okoro,
001Qy00000100747,Kestrel Onyx Systems,kestrel.com,Construction,2025-01-26,Churned,Starter,970.15,m.tan,paid search
001Qy00000101125,Quarry Summit Partners,quarry.com,Healthcare,2026-02-25,Active,Starter,1042.87,j.whitfield,
001Qy00000101245,Northwind Anchor Partners,northwind.com,Construction,2026-06-21,Inactive,Starter,250.00,s.okoro,Outbound
001Qy00000100773,Whitmore Anchor Corp,whitmore.com,Media,2025-02-20,Active,Growth,2694.04,d.castellanos,Paid Social
001Qy00000100259,Juniper Sable Labs,juniper.com,Fintech,2023-03-29,Inactive,Growth,1386.05,s.okoro,
001Qy00000101045,Larkspur Supply Labs,larkspur.com,Media,2025-11-11,,Starter,627.43,p.lindqvist,Paid Search
001Qy00000100076,Lakeshore Cascade Inc,lakeshore.com,Media,2018-03-15,Active,Growth,3399.48,a.reyes,
001Qy00000100961,Juniper Analytics Corp,juniper.com,Media,2025-08-30,,Starter,273.83,s.okoro,SEO
001Qy00000101298,Umbra Foundry Labs,umbra.com,Construction,2026-06-18,Inactive,Starter,267.78,p.lindqvist,Google Ads
001Qy00000101359,Westbrook Onyx Partners,westbrook.com,Logistics,2021-03-26,Inactive,Starter,969.39,m.tan,
001Qy00000100346,Larkspur Quantum Partners,larkspur.com,Fintech,2023-09-21,Active,Growth,3291.38,a.reyes,
001Qy00000100267,Eastvale Digital Labs,eastvale.com,Education,2023-03-28,Churned,Starter,298.50,d.castellanos,
001Qy00000101083,Fairmount Beacon,fairmount.com,Logistics,2026-01-15,Inactive,Starter,126.12,d.castellanos,Word of Mouth
001Qy00000100646,Zenith Anchor Group,zenith.com,Media,2024-08-31,Active,Starter,1272.00,s.okoro,Word of Mouth
001Qy00000101318,Pinnacle Nimbus LLC,pinnacle.com,Fintech,2023-03-16,Active,Starter,602.92,j.whitfield,
001Qy00000100551,Juniper Freight Group,juniper.com,Healthcare,2024-05-11,Active,Starter,542.64,a.reyes,
001Qy00000100566,Silverline Analytics Labs,silverline.com,Construction,2024-05-22,,Starter,357.95,j.whitfield,Word of Mouth
001Qy00000100828,Redstone Beacon Inc,redstone.com,Hospitality,2025-03-09,Churned,Starter,0.00,m.tan,Organic Search
001Qy00000100473,Nightingale Anchor Inc,nightingale.com,Fintech,2024-01-27,Active,Starter,518.13,a.reyes,
001Qy00000100498,Muñoz Holdings Digital,munoz.com,Retail,2024-03-17,Churned,Starter,0.00,m.tan,
001Qy00000100992,Meridian Summit Inc,meridian.com,Construction,2025-08-29,Active,Growth,2033.97,a.reyes,SDR
001Qy00000101361,Northwind Supply Partners,northwind.com,Hospitality,2022-08-23,Churned,Starter,63.11,d.castellanos,
001Qy00000100477,Orchard Summit Holdings,orchard.com,Energy,2024-02-18,Active,Starter,454.20,a.reyes,
001Qy00000100524,Harborview Onyx Group,harborview.com,Manufacturing,2024-04-05,Active,Starter,300.30,m.tan,
001Qy00000100182,Copperfield Onyx Partners,copperfield.com,Fintech,2022-11-27,Churned,Growth,1200.00,j.whitfield,
001Qy00000100996,Ashcombe Clinical Partners,ashcombe.com,Logistics,2025-09-04,Active,Enterprise,6728.88,s.okoro,SDR
001Qy00000100342,Glenrock Foundry Partners,glenrock.com,Logistics,2023-07-19,Churned,Starter,0.00,a.reyes,
001Qy00000100140,Underhill Compass LLC,underhill.com,Retail,2022-09-02,Inactive,Enterprise,820.04,j.whitfield,
001Qy00000100256,Meridian Clinical LLC,meridian.com,Energy,2023-04-11,Active,Enterprise,9313.41,p.lindqvist,
001Qy00000100090,Orchard Compass Labs,orchard.com,Retail,2018-06-25,Active,Growth,13500.00,j.whitfield,
001Qy00000101427,Thornbury Freight Holdings,thornbury.com,Logistics,2021-04-06,Active,Starter,570.17,s.okoro,
001Qy00000101445,Alder Anchor LLC,alder.com,Education,2023-08-04,Active,Growth,2236.69,s.okoro,
001Qy00000100520,Vantage Pioneer Inc,vantage.com,Manufacturing,2024-04-03,Active,Growth,7069.54,p.lindqvist,
001Qy00000101161,Underhill Coastal Partners,underhill.com,Healthcare,2026-02-21,Active,Growth,2854.79,j.whitfield,Word of Mouth
001Qy00000100534,Stonebridge Anchor Corp,stonebridge.com,Construction,2024-03-20,Inactive,Growth,0.00,m.tan,
001Qy00000100274,Underhill Precision Group,underhill.com,Media,2023-04-27,Inactive,Growth,5044.53,d.castellanos,
001Qy00000101239,Ashcombe Freight Systems,ashcombe.com,Manufacturing,2026-06-05,Active,Starter,801.38,s.okoro,Word of Mouth
001Qy00000100100,São Bento Foundry,sao.com,Healthcare,2021-04-19,Churned,Starter,0.00,p.lindqvist,
001Qy00000100872,Thornbury Onyx Labs,thornbury.com,Education,2025-05-08,Active,Starter,470.24,d.castellanos,Google Ads
001Qy00000101038,Nightingale Cascade Systems,nightingale.com,Logistics,2025-11-28,Churned,Starter,267.44,s.okoro,
001Qy00000101388,Zenith Summit Group,zenith.com,Education,2024-01-09,,Growth,1928.74,a.reyes,
001Qy00000100425,Nightingale Compass Systems,nightingale.com,Manufacturing,2023-11-05,Active,Growth,3406.34,d.castellanos,
001Qy00000101027,Larkspur Quantum Inc,larkspur.com,Hospitality,2025-09-28,Active,Starter,987.57,d.castellanos,direct
001Qy00000100181,Ironwood Precision Holdings,ironwood.com,Fintech,2022-12-10,Active,Growth,3425.95,a.reyes,
001Qy00000101041,Zenith Sable Corp,zenith.com,Education,2025-11-18,Active,Starter,670.18,j.whitfield,paid search
001Qy00000100729,Westbrook Summit Partners,westbrook.com,Education,2024-12-04,Active,Starter,939.25,p.lindqvist,PPC
001Qy00000101217,Alder Sterling Holdings,alder.com,Hospitality,2026-05-16,Inactive,Starter,926.48,m.tan,paid search
001Qy00000101001,São Bento Compass II,sao.com,Manufacturing,2025-11-18,Inactive,Growth,5612.88,j.whitfield,
001Qy00000101162,Marbury Vector Partners,marbury.com,Media,2026-02-28,Active,Growth,3078.32,s.okoro,SDR
001Qy00000100056,Vantage Atlas LLC,vantage.com,Construction,2018-11-04,Active,Growth,2550.60,d.castellanos,
001Qy00000100464,Larkspur Coastal Corp,larkspur.com,Education,2024-01-31,Inactive,Growth,1380.27,d.castellanos,
001Qy00000100441,Larkspur Supply LLC,larkspur.com,Logistics,2024-01-17,Active,Starter,561.24,m.tan,
001Qy00000101452,Ironwood Anchor Labs,ironwood.com,Fintech,2024-10-02,Churned,Starter,0.00,a.reyes,Organic Search
001Qy00000100300,García Sistemas Compass,garcia.com,Manufacturing,2023-05-19,Active,Starter,432.58,j.whitfield,
001Qy00000100725,Larkspur Foundry Corp,larkspur.com,Media,2025-01-03,Churned,Starter,104.17,m.tan,Organic Search
001Qy00000101111,Alder Summit Holdings,alder.com,Fintech,2026-01-13,Active,Starter,974.40,s.okoro,PPC
001Qy00000100766,Ironwood Analytics Inc,ironwood.com,Manufacturing,2025-02-02,Active,Growth,4241.48,a.reyes,Organic Search
001Qy00000100225,Vantage Clinical Group,vantage.com,Retail,2022-12-31,Churned,Starter,0.00,d.castellanos,
001Qy00000100345,Meridian Trading Group,meridian.com,Retail,2023-07-13,Active,Starter,1491.88,m.tan,
001Qy00000100881,Fairmount Precision Holdings,fairmount.com,Manufacturing,2025-05-22,Active,Enterprise,8407.73,p.lindqvist,Tradeshow
001Qy00000101060,Juniper Vector Inc,juniper.com,Media,2026-01-02,Active,Starter,836.64,p.lindqvist,PPC
001Qy00000100227,Marbury Clinical Labs,marbury.com,Fintech,2023-01-20,Churned,Starter,500.44,d.castellanos,
001Qy00000101291,Northgate Sable Partners,northgate.com,Construction,2026-07-15,,Starter,982.91,p.lindqvist,Paid Search
001Qy00000101130,Blackthorn Quantum Systems,blackthorn.com,Fintech,2026-02-04,Active,Starter,499.81,m.tan,direct
001Qy00000100223,Cranfield Clinical Inc,cranfield.com,Media,2023-01-26,,Starter,251.83,a.reyes,
001Qy00000100391,Nightingale Freight LLC,nightingale.com,Retail,2023-09-28,Active,Starter,631.50,d.castellanos,
001Qy00000100587,Verdigris Sterling Holdings,verdigris.com,Manufacturing,2024-06-08,Churned,Growth,3474.71,m.tan,Google Ads
001Qy00000100809,Verdigris Nimbus Partners,verdigris.com,Logistics,2025-03-12,Churned,Starter,290.24,s.okoro,Conference
001Qy00000101109,Fairmount Nimbus Holdings,fairmount.com,Hospitality,2026-01-13,,Starter,0.00,p.lindqvist,
001Qy00000100401,Hernández Retail Cascade,hernandez.com,Education,2023-11-21,Active,Growth,3190.60,p.lindqvist,
001Qy00000101118,Meridian Quantum Group,meridian.com,Healthcare,2025-12-26,Active,Growth,2129.92,m.tan,SDR
001Qy00000100261,Oakfield Freight Inc,oakfield.com,Construction,2023-03-28,Churned,Growth,2404.08,m.tan,
001Qy00000100162,Pemberton Compass LLC,pemberton.com,Construction,2022-11-18,,Growth,2758.78,d.castellanos,
001Qy00000100593,Ironwood Digital Holdings,ironwood.com,Healthcare,2024-06-10,Inactive,Growth,1669.19,m.tan,Blog
001Qy00000101319,Vantage Sterling Systems,vantage.com,Retail,2023-01-25,Active,Growth,6769.72,s.okoro,
001Qy00000100353,Underhill Supply LLC,underhill.com,Manufacturing,2023-09-15,Active,Starter,375.17,s.okoro,
001Qy00000101117,Meridian Quantum Labs,meridian.com,Education,2026-01-20,Active,Growth,1277.19,p.lindqvist,Organic Search
001Qy00000100224,Cranfield Freight Holdings,cranfield.com,Energy,2023-01-06,,Starter,300.23,m.tan,
001Qy00000100705,Larkspur Digital Systems,larkspur.com,Energy,2024-11-23,Churned,Enterprise,10662.00,m.tan,Direct
001Qy00000100765,Brightwater Sable Partners,brightwater.com,Energy,2025-02-04,Active,Growth,4157.49,p.lindqvist,Paid Search
001Qy00000101397,Cranfield Atlas Partners,cranfield.com,Healthcare,2023-01-12,Active,Starter,654.37,s.okoro,
001Qy00000101097,Acme Freight Labs,acme.com,Hospitality,2026-01-23,Active,Starter,898.99,d.castellanos,Word of Mouth
001Qy00000100318,Zenith Sterling Corp,zenith.com,Retail,2023-06-09,Active,Growth,4295.35,a.reyes,
001Qy00000101183,Silverline Quantum Group,silverline.com,Hospitality,2026-04-10,Inactive,Enterprise,2293.71,p.lindqvist,Blog
001Qy00000100684,Quillfeather Lumen Labs,quillfeather.com,Media,2024-10-19,Churned,Starter,0.00,a.reyes,Paid Search
001Qy00000100941,Copperfield Compass Partners,copperfield.com,Hospitality,2025-07-30,Active,Growth,1960.72,p.lindqvist,Google Ads
001Qy00000100849,Umbra Clinical Partners,umbra.com,Media,2025-05-24,Active,Growth,1470.64,d.castellanos,Direct
001Qy00000101055,Dunmore Keystone Group,dunmore.com,Fintech,2025-12-14,,Growth,630.36,j.whitfield,
001Qy00000100581,Hollowway Analytics Systems,hollowway.com,Fintech,2024-05-13,Active,Growth,2746.77,p.lindqvist,
001Qy00000100811,Pemberton Coastal LLC,pemberton.com,Healthcare,2025-02-27,Churned,Starter,379.11,d.castellanos,Google Ads
001Qy00000100703,Ferreira Serviços Analytics,ferreira.com,Logistics,2024-10-20,Churned,Starter,0.00,a.reyes,Direct
001Qy00000100133,Brightwater Analytics LLC,brightwater.com,Healthcare,2017-08-09,Active,Growth,3936.37,m.tan,
001Qy00000100462,Westbrook Keystone Inc,westbrook.com,Energy,2024-01-30,Churned,Starter,0.00,d.castellanos,
001Qy00000101444,Underhill Nimbus Systems,underhill.com,Logistics,2024-10-09,Churned,Starter,684.17,s.okoro,
001Qy00000101006,Guimarães Log Sterling,guimaraes.com,Fintech,2025-11-24,Active,Growth,1845.11,s.okoro,Blog
001Qy00000100898,Muñoz Holdings Nimbus,munoz.com,Fintech,2025-06-24,Inactive,Growth,2813.20,j.whitfield,
001Qy00000100883,Cranfield Vector Holdings,cranfield.com,Logistics,2025-07-02,Active,Starter,496.78,a.reyes,
001Qy00000100788,Quarry Cascade Holdings,quarry.com,Fintech,2025-03-09,Active,Growth,3560.55,d.castellanos,Event
001Qy00000100779,Pinnacle Sable Partners,pinnacle.com,Logistics,2025-02-03,Active,Starter,449.74,p.lindqvist,PPC
001Qy00000101283,Yellowfin Coastal Inc,yellowfin.com,Education,2026-06-18,Active,Growth,1200.00,p.lindqvist,Word of Mouth
001Qy00000100499,García Sistemas Lumen,garcia.com,Energy,2024-02-17,Inactive,Starter,740.57,j.whitfield,
001Qy00000100197,Hernández Retail Clinical,hernandez.com,Retail,2023-01-08,Active,Starter,1373.05,s.okoro,
001Qy00000100861,Fairmount Nimbus Corp,fairmount.com,Construction,2025-05-05,Active,Starter,577.35,p.lindqvist,
001Qy00000101190,Lakeshore Coastal Holdings,lakeshore.com,Media,2026-02-27,Active,Starter,906.82,m.tan,Direct
001Qy00000101267,Meridian Quantum Holdings,meridian.com,Logistics,2026-06-29,Active,Starter,339.34,a.reyes,Event
001Qy00000100565,Thornbury Digital LLC,thornbury.com,Fintech,2024-05-17,Inactive,Starter,371.54,m.tan,LinkedIn
001Qy00000101262,Brightwater Freight Partners,brightwater.com,Fintech,2026-05-06,Active,Starter,425.54,j.whitfield,Direct
001Qy00000100021,Verdigris Clinical Systems,verdigris.com,Energy,2022-05-25,Active,Growth,2512.13,j.whitfield,
001Qy00000101042,Cerulean Cascade LLC,cerulean.com,Healthcare,2025-11-24,Active,Enterprise,9936.92,d.castellanos,Word of Mouth
001Qy00000100488,Underhill Atlas Labs,underhill.com,Logistics,2024-01-31,Active,Enterprise,8958.51,d.castellanos,
001Qy00000100678,Larkspur Sable Holdings,larkspur.com,Retail,2024-10-17,Churned,Growth,1742.27,j.whitfield,SEO
001Qy00000101360,Northwind Supply Partners,northwind.com,Hospitality,2022-09-22,Active,Starter,1114.01,d.castellanos,
001Qy00000101399,Acme Precision Corp,acme.com,Manufacturing,2022-11-25,Churned,Starter,542.71,d.castellanos,
001Qy00000100233,Zenith Atlas Labs,zenith.com,Fintech,2023-03-04,Churned,Growth,2239.78,a.reyes,
001Qy00000100105,Guimarães Log Clinical,guimaraes.com,Manufacturing,2017-08-03,Churned,Enterprise,6000.00,m.tan,
001Qy00000101182,Silverline Quantum Group,silverline.com,Hospitality,2026-04-03,Active,Enterprise,6000.00,p.lindqvist,Cold Outreach
001Qy00000101008,Silverline Nimbus Labs,silverline.com,Manufacturing,2025-10-01,Active,Starter,473.61,s.okoro,Google Ads
001Qy00000101167,Orchard Vector Partners,orchard.com,Healthcare,2026-03-09,Inactive,Starter,327.48,d.castellanos,social
001Qy00000100654,Marbury Lumen Inc,marbury.com,Energy,2024-09-25,,Starter,1154.81,j.whitfield,SEO
001Qy00000100219,Silverline Anchor Labs,silverline.com,Fintech,2023-02-11,Active,Growth,4223.51,j.whitfield,
001Qy00000101404,Glenrock Anchor LLC,glenrock.com,Energy,2022-09-16,Active,Starter,451.29,j.whitfield,
001Qy00000100687,Lakeshore Lumen LLC,lakeshore.com,Fintech,2024-10-17,Active,Starter,356.12,p.lindqvist,
001Qy00000100048,Thornbury Supply Partners,thornbury.com,Retail,2022-03-19,Churned,Starter,367.21,d.castellanos,
001Qy00000100114,Whitmore Precision Group,whitmore.com,Construction,2019-10-12,Active,Starter,696.60,j.whitfield,
001Qy00000100215,Yellowfin Anchor Holdings,yellowfin.com,Fintech,2023-02-04,Churned,Starter,497.01,s.okoro,
001Qy00000100188,Tanglewood Analytics Inc,tanglewood.com,Healthcare,2022-11-18,Churned,Growth,0.00,d.castellanos,
001Qy00000100784,Zenith Foundry Corp,zenith.com,Construction,2025-03-10,Active,Starter,891.49,j.whitfield,paid search
001Qy00000100069,Cranfield Pioneer Corp,cranfield.com,Retail,2018-11-30,Active,Enterprise,8112.54,s.okoro,
001Qy00000101108,Larkspur Anchor Corp,larkspur.com,Construction,2026-01-15,Active,Starter,707.97,j.whitfield,PPC
001Qy00000100944,Stonebridge Trading Inc,stonebridge.com,Construction,2025-08-30,Active,Starter,592.32,s.okoro,Conference
001Qy00000101446,Larkspur Supply Corp,larkspur.com,Logistics,2023-05-02,Active,Growth,3717.74,j.whitfield,
001Qy00000100844,MERIDIAN ATLAS GROUP,meridian.com,Construction,2025-03-27,Active,Enterprise,12355.69,d.castellanos,Direct
001Qy00000100585,Orchard Atlas Corp,orchard.com,Fintech,2024-05-27,Active,Starter,319.68,m.tan,SEO
001Qy00000100392,Northgate Cascade Labs,northgate.com,Construction,2023-09-10,Active,Growth,3963.52,s.okoro,
001Qy00000100827,Northgate Beacon LLC,northgate.com,Retail,2025-04-11,Active,Starter,815.20,j.whitfield,Direct
001Qy00000100911,Meridian Cascade Labs,meridian.com,Hospitality,2025-07-31,Active,Starter,623.71,d.castellanos,Conference
001Qy00000100386,Umbra Coastal Group,umbra.com,Construction,2023-09-21,Churned,Starter,0.00,a.reyes,
001Qy00000100405,Underhill Cascade Labs,underhill.com,Hospitality,2023-11-05,Churned,Growth,1520.95,d.castellanos,
001Qy00000101417,André Frères Analytics,andre.com,Healthcare,2022-04-12,Active,Growth,3805.99,p.lindqvist,
001Qy00000100251,Eastvale Pioneer Inc,eastvale.com,Hospitality,2023-03-26,Churned,Starter,0.00,m.tan,
001Qy00000101129,Tanglewood Anchor Systems,tanglewood.com,Fintech,2026-02-03,Active,Starter,426.61,d.castellanos,Blog
001Qy00000101355,Verdigris Quantum LLC,verdigris.com,Fintech,2020-04-09,Active,Growth,2166.64,m.tan,
001Qy00000100874,Silverline Precision Group,silverline.com,Education,2025-04-24,Active,Starter,250.00,m.tan,SEO
001Qy00000101180,Blackthorn Onyx Inc,blackthorn.com,Energy,2026-03-16,Active,Starter,688.04,m.tan,PPC
001Qy00000100910,Pinnacle Quantum Systems,pinnacle.com,Retail,2025-06-28,Active,Enterprise,7180.74,p.lindqvist,Referral
001Qy00000100207,Whitmore Digital Group,whitmore.com,Education,2022-12-20,Active,Growth,2792.57,m.tan,
001Qy00000100661,Northgate Sable Inc,northgate.com,Education,2024-10-01,Active,Growth,2077.10,j.whitfield,SEO
001Qy00000100974,Ravenswood Summit Systems,ravenswood.com,Retail,2025-10-05,Active,Starter,393.04,m.tan,paid search
001Qy00000100190,Stonebridge Onyx Systems,stonebridge.com,Education,2022-11-06,Churned,Growth,2928.79,a.reyes,
001Qy00000100325,Yarrow Digital Inc,yarrow.com,Manufacturing,2023-06-26,Churned,Starter,1665.96,d.castellanos,
001Qy00000101440,Ashcombe Lumen Group,ashcombe.com,Healthcare,2020-09-06,Active,Growth,6061.73,a.reyes,
001Qy00000101176,Copperfield Supply Partners,copperfield.com,Retail,2026-02-23,Active,Starter,477.20,j.whitfield,Paid Search
001Qy00000100184,Redstone Summit Corp,redstone.com,Fintech,2022-11-03,Active,Growth,2633.79,m.tan,
001Qy00000101175,Kestrel Quantum Corp,kestrel.com,Education,2026-04-25,Active,Growth,1200.00,d.castellanos,SEO
001Qy00000101257,Ironwood Vector Labs,ironwood.com,Energy,2026-05-27,Active,Growth,1200.00,d.castellanos,Event
001Qy00000100332,Nightingale Precision Group,nightingale.com,Manufacturing,2023-08-04,Churned,Starter,0.00,a.reyes,
001Qy00000101005,Vásquez Media Anchor,vasquez.com,Manufacturing,2025-11-03,Active,Growth,1490.24,j.whitfield,Conference
001Qy00000101284,Northgate Beacon Labs,northgate.com,Energy,2026-07-13,,Starter,799.27,m.tan,Blog
001Qy00000101449,Meridian Keystone Partners,meridian.com,Manufacturing,2021-05-15,Active,Growth,5637.38,s.okoro,
001Qy00000100512,Yellowfin Anchor Labs,yellowfin.com,Healthcare,2024-03-24,Churned,Starter,785.58,j.whitfield,
001Qy00000100638,Fairmount Clinical Systems,fairmount.com,Healthcare,2024-08-14,Active,Starter,365.03,m.tan,Paid Social
001Qy00000100479,Copperfield Onyx Labs,copperfield.com,Education,2024-02-09,Active,Starter,701.56,a.reyes,
001Qy00000100884,Meridian Beacon Labs,meridian.com,Retail,2025-07-05,Active,Growth,4446.04,s.okoro,Direct
001Qy00000100454,Harborview Onyx Partners,harborview.com,Hospitality,2023-12-02,Churned,Growth,299.02,p.lindqvist,
001Qy00000100396,Thornbury Precision Holdings,thornbury.com,Media,2023-10-04,Active,Growth,10617.43,a.reyes,
001Qy00000101462,Yarrow Coastal Group,yarrow.com,Hospitality,2024-09-16,Active,Starter,519.15,j.whitfield,
001Qy00000100595,Muñoz Holdings Supply II,munoz.com,Construction,2024-07-23,Active,Starter,978.16,d.castellanos,Word of Mouth
001Qy00000100982,Meridian Onyx Corp,meridian.com,Construction,2025-09-24,,Starter,410.92,d.castellanos,social
001Qy00000101067,Northwind Quantum Holdings,northwind.com,Energy,2025-12-18,Inactive,Growth,4458.75,p.lindqvist,Blog
001Qy00000100355,Lakeshore Pioneer Labs,lakeshore.com,Fintech,2023-09-03,Churned,Starter,0.00,a.reyes,
001Qy00000101246,Lakeshore Lumen Partners,lakeshore.com,Manufacturing,2026-05-24,,Starter,440.45,s.okoro,Direct
001Qy00000101365,Redstone Sable Holdings,redstone.com,Retail,2022-05-19,Inactive,Enterprise,12325.26,s.okoro,
001Qy00000100126,Acme Clinical Labs,acme.com,Energy,2022-05-14,Churned,Growth,1256.94,m.tan,
001Qy00000100232,Larkspur Quantum Systems,larkspur.com,Energy,2023-02-13,Churned,Enterprise,20326.13,p.lindqvist,
001Qy00000100858,Ravenswood Summit Corp,ravenswood.com,Logistics,2025-04-25,Active,Enterprise,25903.13,p.lindqvist,Cold Outreach
001Qy00000100496,Grupo Peña Compass II,grupo.com,Manufacturing,2024-02-17,Active,Growth,3727.53,p.lindqvist,
001Qy00000101144,Alder Lumen Systems,alder.com,Fintech,2026-02-12,Churned,Starter,421.44,m.tan,SEO
001Qy00000100683,Stonebridge Compass Partners,stonebridge.com,Energy,2024-11-19,Churned,Starter,520.48,d.castellanos,Word of Mouth
001Qy00000100997,Cranfield Quantum Partners,cranfield.com,Logistics,2025-09-19,Active,Growth,1200.00,j.whitfield,Tradeshow
001Qy00000100160,Verdigris Coastal Systems,verdigris.com,Healthcare,2022-09-26,Active,Growth,3104.64,j.whitfield,
001Qy00000100829,Umbra Beacon Group,umbra.com,Manufacturing,2025-03-28,Active,Starter,1578.40,m.tan,PPC
001Qy00000100242,Ravenswood Sterling Systems,ravenswood.com,Energy,2023-03-20,Churned,Growth,1928.51,m.tan,
001Qy00000100038,Kestrel Lumen Corp,kestrel.com,Energy,2020-05-13,Active,Growth,8838.55,a.reyes,
001Qy00000101232,Umbra Compass Systems,umbra.com,Construction,2026-03-30,Active,Growth,1860.88,d.castellanos,Tradeshow
001Qy00000100096,Glenrock Cascade Corp,glenrock.com,Education,2021-06-06,Active,Growth,1327.69,a.reyes,
001Qy00000100206,Northgate Atlas Corp,northgate.com,Hospitality,2022-12-12,Active,Starter,3253.47,j.whitfield,
001Qy00000100309,Tanglewood Digital Corp,tanglewood.com,Healthcare,2023-05-02,Active,Growth,1847.95,s.okoro,
001Qy00000100596,García Sistemas Lumen II,garcia.com,Manufacturing,2024-05-31,Churned,Starter,809.65,a.reyes,Blog
001Qy00000101287,Fairmount Trading Inc,fairmount.com,Manufacturing,2026-08-04,,Growth,3730.03,p.lindqvist,Event
001Qy00000100975,Ashcombe Pioneer Inc,ashcombe.com,Healthcare,2025-09-10,Active,Growth,3610.93,s.okoro,Organic Search
001Qy00000100594,Grupo Peña Lumen II,grupo.com,Retail,2024-07-08,Churned,Growth,2391.05,s.okoro,
001Qy00000100590,Umbra Digital Systems,umbra.com,Healthcare,2024-07-11,,Growth,0.00,m.tan,Organic Search
001Qy00000101080,Juniper Pioneer LLC,juniper.com,Fintech,2025-12-14,Active,Starter,951.02,j.whitfield,LinkedIn
001Qy00000100384,Alder Compass Holdings,alder.com,Education,2023-09-27,,Starter,589.95,m.tan,
001Qy00000100361,Whitmore Sable Systems,whitmore.com,Hospitality,2023-08-21,Churned,Starter,0.00,d.castellanos,
001Qy00000100589,Juniper Summit LLC,juniper.com,Healthcare,2024-07-05,Churned,Growth,0.00,j.whitfield,Partner Referral
001Qy00000100501,Dovetail Clinical Systems,dovetail.com,Education,2024-02-10,Active,Starter,1500.00,s.okoro,
001Qy00000100093,Westbrook Sterling Systems,westbrook.com,Fintech,2017-02-12,Active,Starter,484.85,j.whitfield,
001Qy00000101123,Blackthorn Freight Corp,blackthorn.com,Healthcare,2026-02-02,Active,Starter,392.12,m.tan,PPC
001Qy00000100643,Hollowway Lumen Corp,hollowway.com,Manufacturing,2024-08-23,Churned,Starter,575.70,j.whitfield,
001Qy00000100080,Northgate Foundry Group,northgate.com,Logistics,2021-10-20,Churned,Growth,2851.49,d.castellanos,
001Qy00000100601,Núñez Capital Sable,nunez.com,Fintech,2024-06-19,Active,Starter,473.22,m.tan,SEO
001Qy00000100505,Yarrow Nimbus LLC,yarrow.com,Fintech,2024-04-04,Active,Growth,4334.03,p.lindqvist,
001Qy00000100736,Ironwood Coastal LLC,ironwood.com,Media,2024-12-09,Inactive,Growth,2983.23,p.lindqvist,Paid Search
001Qy00000100455,Underhill Trading Holdings,underhill.com,Manufacturing,2024-02-16,Active,Starter,454.67,d.castellanos,
001Qy00000101173,Orchard Nimbus Systems,orchard.com,Hospitality,2026-03-21,Churned,Starter,354.04,d.castellanos,PPC
001Qy00000101166,Pemberton Lumen Group,pemberton.com,Manufacturing,2026-01-23,Active,Starter,722.77,a.reyes,paid search
001Qy00000101160,Kestrel Anchor Labs,kestrel.com,Fintech,2026-03-09,Active,Starter,234.62,j.whitfield,direct
001Qy00000100063,Kestrel Vector Systems,kestrel.com,Fintech,2020-10-11,Active,Enterprise,8856.39,a.reyes,
001Qy00000101199,Umbra Cascade Inc,umbra.com,Healthcare,2026-03-07,Active,Starter,633.72,d.castellanos,PPC
001Qy00000101147,Meridian Supply Holdings,meridian.com,Fintech,2026-02-05,Active,Starter,378.12,d.castellanos,
001Qy00000100945,Redstone Anchor Labs,redstone.com,Healthcare,2025-08-30,Active,Starter,981.14,s.okoro,PPC
001Qy00000100515,Yellowfin Quantum Group,yellowfin.com,Energy,2024-04-06,Churned,Growth,0.00,s.okoro,
001Qy00000100648,Nightingale Anchor Group,nightingale.com,Media,2024-08-04,Active,Enterprise,6293.23,m.tan,Direct
001Qy00000100843,Meridian Atlas Group,meridian.com,Construction,2025-04-19,Active,Enterprise,33328.52,d.castellanos,Direct
001Qy00000101392,Inglewood Summit Group,inglewood.com,Manufacturing,2024-01-08,Active,Starter,17.58,d.castellanos,
001Qy00000100666,Tanglewood Onyx Partners,tanglewood.com,Manufacturing,2024-09-26,Active,Growth,2760.04,d.castellanos,Paid Search
001Qy00000100531,Ironwood Compass Labs,ironwood.com,Retail,2024-04-04,Active,Starter,732.34,d.castellanos,
001Qy00000100570,Underhill Freight Inc,underhill.com,Logistics,2024-05-26,Churned,Starter,633.49,m.tan,Google Ads
