account_id,account_name,email_domain,sector,created_date,account_status,plan_tier,mrr_usd,owner
001Qy00000101050,Silverline Anchor Holdings,silverline.com,Media,2025-03-18,Active,Growth,755.32,s.okoro
001Qy00000100726,Verdigris Foundry Partners,verdigris.com,Retail,2025-06-27,Active,Enterprise,7853.85,p.lindqvist
001Qy00000100219,Meridian Lumen Labs,meridian.com,Fintech,2024-07-26,Active,Starter,385.35,j.whitfield
001Qy00000100469,Orchard Precision Group,orchard.com,Energy,2023-04-10,Churned,Growth,5148.48,m.tan
001Qy00000100998,López y Asociados Analytics II II,lopez.com,Education,2023-07-05,Active,Growth,446.56,p.lindqvist
001Qy00000100291,Nightingale Precision Group,nightingale.com,Fintech,2025-05-23,Churned,Growth,0.00,m.tan
001Qy00000100467,Dunmore Onyx Holdings,dunmore.com,Construction,2024-10-13,Active,Growth,857.58,j.whitfield
001Qy00000100747,Alder Summit Corp,alder.com,Retail,2023-01-05,Churned,Growth,9943.61,a.reyes
001Qy00000101010,Dovetail Onyx Partners,dovetail.com,Fintech,2026-02-07,Inactive,Growth,220.50,j.whitfield
001Qy00000101013,Glenrock Coastal Labs,glenrock.com,Manufacturing,2025-02-13,Churned,Growth,450.23,j.whitfield
001Qy00000101196,Yarrow Lumen Group,yarrow.com,Energy,2025-09-05,Active,Growth,2728.59,p.lindqvist
001Qy00000100363,Quillfeather Beacon Corp,quillfeather.com,Fintech,2026-01-01,Active,Starter,1368.84,j.whitfield
001Qy00000100376,Yarrow Summit Corp,yarrow.com,Logistics,2022-10-31,,Growth,0.00,m.tan
001Qy00000100684,Silverline Sable Corp,silverline.com,Logistics,2024-10-04,Churned,Starter,0.00,d.castellanos
001Qy00000101085,Verdigris Nimbus LLC,verdigris.com,Healthcare,2023-04-06,Active,Enterprise,0.00,j.whitfield
001Qy00000100014,Cranfield Vector Group,cranfield.com,Media,2024-01-11,,Growth,0.00,d.castellanos
001Qy00000100788,Acme Compass Group,acme.com,Education,2025-07-21,Active,Growth,275.53,s.okoro
001Qy00000100594,Ravenswood Analytics Inc,ravenswood.com,Healthcare,2025-01-25,Active,Starter,219.59,s.okoro
001Qy00000100773,Brightwater Summit Inc,brightwater.com,Media,2024-07-12,Churned,Growth,0.00,d.castellanos
